,selling_price,make,model,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
3327,9.31,Tata,Nexon 1.2 Revotron XZA Plus DualTone,5.0,Dealer,5000,Petrol,Automatic,17.0,1198.0,108.5,5.0
3328,3.75,Volkswagen,Polo Petrol Highline 1.2L,13.0,Dealer,65894,Petrol,Manual,16.47,1198.0,73.9,5.0
3329,6.1,Volkswagen,Polo GT TSI,10.0,Dealer,42000,Petrol,Automatic,17.21,1197.0,103.6,5.0
3330,25.5,Mercedes-Benz,CLA 200 CDI Sport,6.0,Dealer,31000,Diesel,Automatic,17.9,2143.0,136.0,5.0
3331,8.0,Maruti,SX4 S Cross DDiS 200 Zeta,8.0,Individual,70000,Diesel,Manual,23.65,1248.0,88.5,5.0
3332,9.74,BMW,3 Series 320d,14.0,Dealer,96000,Diesel,Automatic,22.69,1995.0,190.0,5.0
3333,2.69,Renault,KWID RXL,9.0,Dealer,45006,Petrol,Manual,25.17,799.0,53.3,5.0
3334,3.4,Maruti,Swift Dzire 1.2 Vxi BSIV,13.0,Dealer,51000,Petrol,Manual,17.5,1197.0,85.8,5.0
3335,2.5,Maruti,Omni E MPI STD BS IV,8.0,Individual,40000,Petrol,Manual,16.8,796.0,34.2,8.0
3336,14.5,Tata,Hexa XMA,7.0,Individual,30000,Diesel,Automatic,17.6,2179.0,153.86,7.0
3337,4.85,Hyundai,Grand i10 Sportz,7.0,Dealer,22000,Petrol,Manual,18.9,1197.0,81.86,5.0
3338,9.2,Maruti,Vitara Brezza VDi,6.0,Dealer,32000,Diesel,Manual,24.3,1248.0,88.5,5.0
3339,14.0,Toyota,Corolla Altis 1.8 G CVT,6.0,Dealer,26867,Petrol,Automatic,14.28,1798.0,138.03,5.0
3340,6.53,Hyundai,i20 1.2 Asta Dual Tone,6.0,Individual,39000,Petrol,Manual,18.6,1197.0,81.83,5.0
3341,6.5,Ford,Ecosport 2015-2021 1.5 Ti VCT MT Ambiente BSIV,7.0,Dealer,14000,Petrol,Manual,15.85,1499.0,110.4,5.0
3342,3.25,Fiat,Linea 1.3 Emotion,12.0,Dealer,75000,Diesel,Manual,20.4,1248.0,92.0,5.0
3343,5.81,Hyundai,Grand i10 AT Sportz,7.0,Dealer,15000,Petrol,Automatic,18.9,1197.0,81.86,5.0
3344,5.85,Maruti,Ertiga VXI,10.0,Dealer,38000,Petrol,Manual,16.02,1373.0,93.7,7.0
3345,1.65,Hyundai,i10 Magna 1.2 iTech SE,15.0,Individual,15000,Petrol,Manual,20.36,1197.0,78.9,5.0
3346,3.11,Hyundai,i10 Sportz,12.0,Dealer,50000,Petrol,Manual,20.36,1197.0,78.9,5.0
3347,6.55,Volkswagen,Polo 2015-2019 ALLSTAR 1.5 TDI,7.0,Dealer,32000,Diesel,Manual,20.14,1498.0,88.7,5.0
3348,0.4,Tata,Indica V2 DLX TC,23.0,Individual,74000,Diesel,Manual,16.8,1405.0,68.0,5.0
3349,9.75,Maruti,Vitara Brezza ZDi AMT,6.0,Dealer,43000,Diesel,Automatic,24.3,1248.0,88.5,5.0
3350,3.85,Hyundai,i20 Sportz 1.4 CRDi,12.0,Dealer,76000,Diesel,Manual,21.9,1396.0,88.76,5.0
3351,1.58,Maruti,SX4 Vxi BSIII,17.0,Dealer,78295,Petrol,Manual,15.0,1586.0,104.68,5.0
3352,3.4,Nissan,Sunny Diesel XL,12.0,Dealer,82000,Diesel,Manual,21.64,1461.0,84.8,5.0
3353,4.5,Maruti,Swift 1.3 VXi,9.0,Dealer,52550,Petrol,Manual,16.1,1476.3274007038713,5.0,5.0
3354,2.6,Maruti,SX4 Vxi BSIII,14.0,Dealer,60000,Petrol,Manual,15.0,1586.0,104.68,5.0
3355,7.45,Ford,Ecosport 2015-2021 1.5 Ti VCT AT Titanium BE BSIV,8.0,Dealer,33000,Petrol,Automatic,16.05,1499.0,110.4,5.0
3356,6.9,Skoda,Yeti Ambition 4WD,13.0,Dealer,29000,Diesel,Manual,17.67,1968.0,138.08,5.0
3357,7.95,Hyundai,i20 Petrol CVT Asta,6.0,Dealer,20000,Petrol,Automatic,17.4,1197.0,81.86,5.0
3358,6.75,Maruti,Baleno Zeta,6.0,Dealer,4700,Petrol,Manual,21.01,1197.0,81.8,5.0
3359,6.5,Hyundai,i20 Active 1.2 SX with AVN,8.0,Dealer,35000,Petrol,Manual,17.19,1197.0,81.86,5.0
3360,6.0,Mahindra,XUV500 W8 AWD,12.0,Individual,120000,Diesel,Manual,15.1,2179.0,140.0,7.0
3361,6.75,Honda,New Accord 2011-2014 2.4 A/T,12.0,Dealer,48000,Petrol,Automatic,11.7,2354.0,177.6,5.0
3362,3.15,Maruti,Alto K10 LXI,8.0,Individual,20000,Petrol,Manual,23.95,998.0,67.05,5.0
3363,2.41,Nissan,Micra XV,14.0,Dealer,57856,Petrol,Manual,18.06,1198.0,75.0,5.0
3364,5.25,Chevrolet,Tavera Neo 3 10 Seats BSIII,9.0,Individual,60000,Diesel,Manual,13.58,2499.0,72.4,10.0
3365,4.1,Hyundai,Verna Transform CRDi VGT SX ABS,14.0,Dealer,72000,Diesel,Manual,16.2,1493.0,110.0,5.0
3366,5.5,Volkswagen,Ameo 1.2 MPI Comfortline,7.0,Individual,30000,Petrol,Manual,17.0,1198.0,73.75,5.0
3367,17.5,Mini,Cooper Countryman D,10.0,Dealer,29000,Diesel,Automatic,23.8,1998.0,112.0,5.0
3368,6.5,Maruti,Ciaz ZXi Plus,9.0,Dealer,67927,Petrol,Manual,20.73,1373.0,91.1,5.0
3369,7.1,Hyundai,i20 Sportz 1.2,5.0,Dealer,34900,Petrol,Manual,18.6,1197.0,81.83,5.0
3370,4.2,Hyundai,Xcent 1.2 Kappa SX,8.0,Individual,8041,Petrol,Manual,19.1,1197.0,82.0,5.0
3371,6.51,Ford,Ecosport 2015-2021 1.5 TDCi Trend BSIV,8.0,Dealer,125000,Diesel,Manual,22.77,1498.0,98.59,5.0
3372,27.5,Ford,Endeavour 3.2 Titanium AT 4X4,7.0,Dealer,79000,Diesel,Automatic,10.91,3198.0,197.0,7.0
3373,6.0,Maruti,Baleno Zeta 1.2,7.0,Individual,15000,Petrol,Manual,21.4,1197.0,83.1,5.0
3374,17.0,Jeep,Compass 1.4 Limited,6.0,Dealer,25000,Petrol,Automatic,16.0,1368.0,160.0,5.0
3375,5.4,Maruti,Ciaz ZXi,10.0,Dealer,65000,Petrol,Manual,20.73,1373.0,91.1,5.0
3376,3.25,Maruti,Swift Dzire Tour S,8.0,Individual,120000,CNG,Manual,19.0,1197.0,85.8,5.0
3377,5.1,Hyundai,i20 Sportz AT 1.4,10.0,Dealer,47900,Petrol,Automatic,15.0,1396.0,98.6,5.0
3378,12.8,BMW,X1 sDrive20d,11.0,Individual,56000,Diesel,Automatic,17.05,1995.0,184.0,5.0
3379,8.0,Toyota,Innova 2.5 GX 7 STR BSIV,12.0,Individual,120000,Diesel,Manual,12.8,2494.0,102.0,7.0
3380,3.5,Maruti,Wagon R LXI,10.0,Dealer,61000,Petrol,Manual,20.51,998.0,67.04,5.0
3381,10.75,Toyota,Fortuner 3.0 Diesel,13.0,Dealer,175000,Diesel,Manual,11.5,2982.0,171.0,7.0
3382,2.4,Maruti,Alto 800 LXI,9.0,Individual,70000,Petrol,Manual,22.74,796.0,47.3,5.0
3383,8.75,Hyundai,i20 1.4 Asta AT (O) with Sunroof,5.0,Dealer,4000,Petrol,Automatic,15.0,1396.0,100.0,5.0
3384,8.0,Mahindra,Bolero Power Plus ZLX,7.0,Individual,60000,Diesel,Manual,16.5,1493.0,70.0,7.0
3385,3.71,Maruti,Alto K10 VXI,6.0,Dealer,5917,Petrol,Manual,23.95,998.0,67.05,5.0
3386,1.8,Mahindra,Logan Petrol 1.4 GLX,13.0,Individual,36000,Petrol,Manual,15.7,1390.0,75.0,5.0
3387,4.79,Skoda,Superb 1.8 TFSI MT,13.0,Dealer,56468,Petrol,Manual,13.14,1798.0,157.8,5.0
3388,3.25,Maruti,Swift 1.3 ZXI,13.0,Dealer,64000,Petrol,Manual,16.1,1476.3274007038713,5.0,5.0
3389,2.75,Hyundai,EON Magna,11.0,Dealer,50575,Petrol,Manual,22.0,814.0,55.0,5.0
3390,5.85,Hyundai,i20 1.2 Sportz,7.0,Dealer,41280,Petrol,Manual,17.0,1197.0,80.0,5.0
3391,4.59,Hyundai,Grand i10 Asta Option,10.0,Dealer,49000,Petrol,Manual,18.9,1197.0,82.0,5.0
3392,8.85,Honda,WR-V i-DTEC VX,7.0,Dealer,58000,Diesel,Manual,25.5,1498.0,98.6,5.0
3393,7.85,Hyundai,Elantra CRDi SX AT,10.0,Dealer,57000,Diesel,Automatic,19.5,1582.0,126.24,5.0
3394,1.84,Tata,Nano XT,9.0,Trustmark Dealer,29000,Petrol,Manual,23.9,624.0,37.48,4.0
3395,15.0,BMW,5 Series 520d,11.0,Dealer,55000,Diesel,Automatic,18.48,1995.0,177.0,5.0
3396,7.5,Hyundai,i20 2015-2017 Sportz 1.4 CRDi,7.0,Dealer,24000,Diesel,Manual,22.54,1396.0,88.73,5.0
3397,27.5,Mercedes-Benz,CLA 200 CDI Sport,5.0,Dealer,27000,Diesel,Automatic,17.9,2143.0,136.0,5.0
3398,7.07,Maruti,Ertiga VDI,9.0,Individual,50000,Diesel,Manual,20.77,1248.0,88.76,7.0
3399,5.6,Mahindra,TUV 300 T8,8.0,Individual,80000,Diesel,Manual,18.49,1493.0,100.0,7.0
3400,0.4,Tata,Indica DLE,19.0,Individual,40000,Diesel,Manual,13.5,1405.0,5.0,5.0
3401,5.95,Maruti,Ertiga VXI CNG,10.0,Dealer,51890,CNG,Manual,17.5,1373.0,80.46,7.0
3402,1.95,Honda,City 2017-2020 GXi,17.0,Dealer,58641,Petrol,Manual,17.7,1497.0,78.0,5.0
3403,5.0,Tata,Zest Quadrajet 1.3 75PS XMS,7.0,Individual,70000,Diesel,Manual,22.95,1248.0,74.0,5.0
3404,9.5,Toyota,Innova 2.5 VX (Diesel) 7 Seater,11.0,Dealer,117000,Diesel,Manual,12.99,2494.0,100.0,7.0
3405,7.95,Maruti,Ciaz AT ZXi Plus,7.0,Dealer,25000,Petrol,Automatic,19.12,1373.0,91.1,5.0
3406,2.5,Toyota,Etios Liva G,13.0,Individual,70000,Petrol,Manual,18.3,1197.0,5.0,5.0
3407,6.15,Hyundai,Grand i10 Asta Option,7.0,Individual,20000,Petrol,Manual,18.9,1197.0,82.0,5.0
3408,33.75,Mercedes-Benz,C-Class C 220 CDI BE Avantgarde,7.0,Dealer,24323,Diesel,Automatic,14.84,2143.0,167.62,5.0
3409,7.31,Maruti,Baleno Alpha,6.0,Dealer,21000,Petrol,Manual,21.01,1197.0,81.8,5.0
3410,4.75,Honda,City V AT,11.0,Dealer,67000,Petrol,Automatic,15.6,1497.0,116.3,5.0
3411,3.25,Renault,KWID RXT,8.0,Dealer,7000,Petrol,Manual,22.3,799.0,53.26,5.0
3412,4.0,Renault,KWID 1.0 RXT Optional,6.0,Dealer,42000,Petrol,Manual,23.01,999.0,67.0,5.0
3413,3.99,Hyundai,Verna 1.6 SX VTVT (O),13.0,Dealer,58000,Petrol,Manual,17.1,1591.0,121.3,5.0
3414,5.75,Nissan,Sunny Diesel XL,8.0,Dealer,71000,Diesel,Manual,21.64,1461.0,84.8,5.0
3415,7.85,Maruti,Ciaz ZDi Plus SHVS,7.0,Dealer,31400,Diesel,Manual,28.09,1248.0,88.5,5.0
3416,11.25,Hyundai,Creta 1.6 CRDi SX,7.0,Individual,35000,Diesel,Manual,19.67,1582.0,126.2,5.0
3417,4.99,Ford,Ecosport 1.0 Ecoboost Titanium,11.0,Dealer,56260,Petrol,Manual,18.88,999.0,123.37,5.0
3418,1.1,Maruti,Wagon R LXI,17.0,Dealer,115000,Petrol,Manual,21.79,998.0,67.05,5.0
3419,2.95,Hyundai,i10 Magna,11.0,Dealer,34579,Petrol,Manual,20.36,1197.0,78.9,5.0
3420,1.85,Fiat,Punto 1.2 Emotion,14.0,Dealer,49000,Petrol,Manual,15.7,1172.0,67.0,5.0
3421,6.65,Volkswagen,Vento 1.2 TSI Highline AT,9.0,Dealer,27000,Petrol,Automatic,16.93,1197.0,103.2,5.0
3422,14.45,Toyota,Corolla Altis 1.8 VL CVT,6.0,Dealer,7000,Petrol,Automatic,14.28,1798.0,138.03,5.0
3423,10.0,Mercedes-Benz,E-Class E 250 Elegance,14.0,Individual,70000,Petrol,Automatic,10.93,2497.0,204.0,5.0
3424,6.9,Hyundai,i20 1.2 Asta Option,7.0,Dealer,20000,Petrol,Manual,18.6,1197.0,81.83,5.0
3425,1.45,Maruti,Alto LXi,16.0,Dealer,50000,Petrol,Manual,19.7,796.0,46.3,5.0
3426,3.75,Volkswagen,Vento Diesel Highline,13.0,Dealer,59526,Diesel,Manual,20.54,1598.0,103.6,5.0
3427,4.4,Maruti,Ritz LDi,8.0,Dealer,76000,Diesel,Manual,23.2,1248.0,73.94,5.0
3428,7.65,Maruti,Ciaz Delta,6.0,Dealer,25000,Petrol,Manual,20.65,1462.0,103.25,5.0
3429,6.5,Mahindra,Bolero SLX 2WD,9.0,Dealer,62248,Diesel,Manual,13.6,2523.0,63.0,7.0
3430,7.55,Maruti,Ciaz ZDi Plus SHVS,8.0,Dealer,67518,Diesel,Manual,28.09,1248.0,88.5,5.0
3431,6.75,Maruti,Ertiga VXI CNG,10.0,Dealer,54000,CNG,Manual,22.8,1373.0,80.9,7.0
3432,10.25,Toyota,Innova 2.5 EV (Diesel) PS 7 Seater BS IV,10.0,Dealer,92965,Diesel,Manual,12.99,2494.0,100.57,7.0
3433,2.49,Datsun,GO A Petrol,9.0,Dealer,22211,Petrol,Manual,19.02,1198.0,67.05,5.0
3434,7.25,Toyota,Innova 2.5 GX 8 STR BSIV,12.0,Individual,255000,Diesel,Manual,12.8,2494.0,102.0,8.0
3435,5.0,Maruti,Swift VDI,10.0,Dealer,47000,Diesel,Manual,22.9,1248.0,74.0,5.0
3436,2.5,Honda,Civic 1.8 V AT,16.0,Dealer,57000,Petrol,Automatic,13.9,1799.0,130.2,5.0
3437,3.71,Renault,KWID AMT,7.0,Dealer,8560,Petrol,Automatic,24.04,999.0,67.0,5.0
3438,7.2,Maruti,Swift Dzire VDI Optional,7.0,Individual,72000,Diesel,Manual,26.59,1248.0,74.0,5.0
3439,4.25,Maruti,Wagon R VXI,9.0,Dealer,39983,Petrol,Manual,21.79,998.0,67.05,5.0
3440,4.25,Hyundai,Grand i10 Magna,9.0,Dealer,78000,Petrol,Manual,18.9,1197.0,82.0,5.0
3441,3.0,Tata,Sumo MKII LX,14.0,Individual,220000,Diesel,Manual,14.0,2179.0,120.0,9.0
3442,10.95,Ford,Ecosport 2015-2021 1.5 Diesel Titanium Plus BSIV,4.0,Dealer,6000,Diesel,Manual,23.0,1498.0,98.96,5.0
3443,8.45,Honda,City i VTEC CVT VX,8.0,Dealer,32000,Petrol,Automatic,18.0,1497.0,117.3,5.0
3444,9.75,Hyundai,Creta 1.6 CRDi SX,9.0,Dealer,81000,Diesel,Manual,19.67,1582.0,126.2,5.0
3445,4.11,Maruti,Dzire VXI AT,12.0,Dealer,24000,Petrol,Automatic,24.12,1197.0,88.5,5.0
3446,3.96,Honda,Amaze S i-Dtech,11.0,Dealer,64000,Diesel,Manual,25.8,1498.0,98.6,5.0
3447,7.5,Maruti,Baleno Alpha 1.2,6.0,Dealer,22000,Petrol,Manual,21.4,1197.0,83.1,5.0
3448,5.95,Honda,New Accord 2011-2014 2.4 M/T,11.0,Dealer,70000,Petrol,Manual,12.8,2354.0,177.6,5.0
3449,4.1,Toyota,Etios V,10.0,Individual,80000,Petrol,Manual,16.78,1496.0,88.73,5.0
3450,2.82,Ford,Figo Diesel Titanium,13.0,Dealer,48971,Diesel,Manual,20.0,1399.0,68.0,5.0
3451,4.5,Maruti,Wagon R Stingray AMT VXI,9.0,Individual,40000,Petrol,Automatic,20.51,998.0,67.04,5.0
3452,16.5,Mahindra,XUV500 AT W10 FWD,7.0,Individual,89200,Diesel,Automatic,16.0,2179.0,140.0,7.0
3453,4.81,Honda,Brio S MT,8.0,Dealer,7623,Petrol,Manual,19.4,1198.0,86.8,5.0
3454,4.9,Hyundai,Grand i10 Magna,7.0,Dealer,16000,Petrol,Manual,18.9,1197.0,82.0,5.0
3455,6.5,Ford,Ecosport 2015-2021 1.0 Ecoboost Titanium Plus BSIV,10.0,Dealer,44406,Petrol,Manual,18.88,999.0,123.24,5.0
3456,2.5,Mahindra,Bolero SLE,14.0,Individual,25000,Diesel,Manual,13.6,2523.0,63.0,7.0
3457,3.5,Datsun,GO Plus T BSIV,8.0,Individual,15000,Petrol,Manual,19.44,1198.0,67.0,7.0
3458,7.0,Hyundai,i20 1.2 Spotz,7.0,Dealer,27266,Petrol,Manual,18.6,1197.0,81.83,5.0
3459,3.5,Tata,Safari 2005-2017 DICOR 2.2 EX 4x2,14.0,Dealer,60893,Diesel,Manual,11.57,2179.0,138.1,7.0
3460,5.5,Honda,Amaze S Option i-VTEC,7.0,Individual,50000,Petrol,Manual,17.8,1198.0,86.7,5.0
3461,2.5,Maruti,Swift Vdi BSIII,16.0,Individual,120000,Diesel,Manual,17.8,1248.0,75.0,5.0
3462,4.75,Maruti,Swift Dzire ZXI,10.0,Dealer,50000,Petrol,Manual,20.85,1197.0,83.14,5.0
3463,10.75,Mercedes-Benz,C-Class 220 CDI AT,11.0,Dealer,73000,Diesel,Automatic,14.84,2143.0,170.0,5.0
3464,9.95,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,10.0,Dealer,86000,Diesel,Manual,12.8,2494.0,102.0,7.0
3465,2.71,Datsun,RediGO 1.0 T Option,7.0,Dealer,20000,Petrol,Manual,22.5,999.0,67.0,5.0
3466,2.55,Hyundai,i10 Magna 1.1,12.0,Dealer,62000,Petrol,Manual,19.81,1086.0,68.05,5.0
3467,5.5,Honda,Mobilio RS i DTEC,10.0,Individual,120000,Diesel,Manual,24.5,1498.0,98.6,7.0
3468,8.55,Maruti,Ertiga VXI Petrol,6.0,Dealer,36352,Petrol,Manual,19.34,1462.0,103.0,7.0
3469,32.0,Audi,Q3 35 TDI Quattro Premium Plus,6.0,Dealer,12000,Diesel,Automatic,15.17,1968.0,181.0,5.0
3470,7.5,Honda,BRV i-VTEC S MT,8.0,Dealer,25000,Petrol,Manual,15.4,1497.0,117.3,7.0
3471,6.85,Maruti,Ciaz ZDi Plus,9.0,Dealer,48000,Diesel,Manual,26.21,1248.0,88.5,5.0
3472,4.75,Maruti,Swift ZDi,11.0,Dealer,78278,Diesel,Manual,22.9,1248.0,74.0,5.0
3473,4.5,Volkswagen,Polo 1.5 TDI Highline,9.0,Individual,100000,Diesel,Manual,20.14,1498.0,88.8,5.0
3474,16.5,Toyota,Innova Crysta 2016-2020 2.4 GX AT 8 STR,8.0,Dealer,53380,Diesel,Automatic,13.68,2393.0,147.51,8.0
3475,5.25,Tata,Tigor 1.05 Revotorq XE,6.0,Dealer,60204,Diesel,Manual,24.7,1047.0,69.0,5.0
3476,7.2,Hyundai,i20 2015-2017 Asta Option 1.4 CRDi,8.0,Dealer,68000,Diesel,Manual,22.54,1396.0,88.73,5.0
3477,2.4,Maruti,Wagon R LXI,14.0,Dealer,75008,Petrol,Manual,18.9,998.0,67.1,5.0
3478,9.4,Ford,Ecosport 2015-2021 1.5 Diesel Titanium BSIV,6.0,Dealer,29000,Diesel,Manual,23.0,1498.0,98.96,5.0
3479,7.75,Hyundai,Verna 1.4 CRDi,8.0,Individual,83000,Diesel,Manual,24.8,1396.0,88.7,5.0
3480,12.75,Toyota,Innova 2.5 VX (Diesel) 7 Seater,9.0,Dealer,114000,Diesel,Manual,12.99,2494.0,100.6,7.0
3481,3.6,Hyundai,i10 Sportz AT,11.0,Dealer,42000,Petrol,Automatic,16.95,1197.0,78.9,5.0
3482,2.65,Maruti,Ritz LDi,13.0,Dealer,71000,Diesel,Manual,21.1,1248.0,73.9,5.0
3483,11.55,Toyota,Innova 2.5 VX (Diesel) 8 Seater,9.0,Dealer,117000,Diesel,Manual,12.99,2494.0,100.6,8.0
3484,4.49,Skoda,Superb Elegance 1.8 TSI AT,15.0,Dealer,61205,Petrol,Automatic,13.7,1798.0,157.75,5.0
3485,4.6,Hyundai,i20 1.4 CRDi Sportz,12.0,Dealer,87000,Diesel,Manual,23.0,1396.0,90.0,5.0
3486,3.0,Mahindra,Xylo E8,15.0,Dealer,90000,Diesel,Manual,14.0,2498.0,112.0,8.0
3487,5.15,Hyundai,Xcent 1.1 CRDi S Option,9.0,Dealer,52000,Diesel,Manual,24.4,1120.0,71.01,5.0
3488,6.95,Skoda,Rapid 1.5 TDI AT Style Plus,8.0,Dealer,49661,Diesel,Automatic,21.66,1498.0,103.52,5.0
3489,3.75,Hyundai,i10 Sportz AT,11.0,Dealer,20000,Petrol,Automatic,16.95,1197.0,78.9,5.0
3490,2.85,Maruti,Alto K10 VXI,10.0,Dealer,56332,Petrol,Manual,23.95,998.0,67.05,5.0
3491,12.25,Tata,Hexa XM,6.0,Individual,46000,Diesel,Manual,17.6,2179.0,153.86,7.0
3492,4.1,Maruti,Swift ZXI,11.0,Dealer,37000,Petrol,Manual,18.6,1197.0,85.8,5.0
3493,8.21,Honda,Jazz 1.2 V AT i VTEC,5.0,Dealer,7000,Petrol,Automatic,19.0,1199.0,88.7,5.0
3494,5.1,Hyundai,Grand i10 Asta Option,8.0,Dealer,40000,Petrol,Manual,18.9,1197.0,82.0,5.0
3495,2.0,Ford,Figo Petrol ZXI,13.0,Dealer,570000,Petrol,Manual,15.6,1196.0,70.0,5.0
3496,10.25,Mahindra,Scorpio 1.99 S4 Plus,7.0,Dealer,61000,Diesel,Manual,15.4,1997.0,120.0,7.0
3497,5.5,Maruti,Baleno Zeta 1.2,8.0,Individual,95000,Petrol,Manual,21.4,1197.0,83.1,5.0
3498,15.5,Hyundai,Elantra 2.0 SX Option AT,6.0,Dealer,18000,Petrol,Automatic,14.62,1999.0,149.92,5.0
3499,6.79,Maruti,Ciaz ZDi Plus,9.0,Dealer,67181,Diesel,Manual,26.21,1248.0,88.5,5.0
3500,5.45,Renault,Duster Petrol RxL,10.0,Individual,120000,Petrol,Manual,13.24,1598.0,102.57,5.0
3501,2.75,Honda,City 1.5 S MT,14.0,Dealer,84768,Petrol,Manual,17.0,1497.0,118.0,5.0
3502,1.85,Maruti,A Star Lxi,14.0,Dealer,28563,Petrol,Manual,19.0,998.0,66.1,5.0
3503,4.22,Maruti,Celerio Green VXI,9.0,Dealer,36000,CNG,Manual,31.79,998.0,58.2,5.0
3504,0.89,Chevrolet,Spark 1.0 LS LPG,16.0,Dealer,39000,LPG,Manual,16.0,995.0,59.0,5.0
3505,9.75,Mahindra,Scorpio S6 Plus 7 Seater,8.0,Dealer,49490,Diesel,Manual,15.4,2179.0,120.0,7.0
3506,7.9,Maruti,Ertiga CNG VXI,7.0,Dealer,33072,CNG,Manual,26.08,1462.0,91.19,7.0
3507,6.99,Maruti,Ertiga ZDI,9.0,Individual,92457,Diesel,Manual,20.77,1248.0,88.8,7.0
3508,5.0,Volkswagen,Ameo 1.5 TDI Trendline,7.0,Dealer,44000,Diesel,Manual,21.66,1498.0,108.62,5.0
3509,6.9,Mahindra,XUV500 W4,10.0,Dealer,114000,Diesel,Manual,15.1,2179.0,140.0,7.0
3510,6.62,Volkswagen,Polo GT TSI,9.0,Dealer,56606,Petrol,Automatic,17.21,1197.0,103.6,5.0
3511,4.85,Hyundai,Verna 1.6 SX VTVT (O),11.0,Dealer,57800,Petrol,Manual,17.1,1591.0,121.3,5.0
3512,5.2,Honda,City i DTEC V,10.0,Individual,70000,Diesel,Manual,26.0,1498.0,98.6,5.0
3513,4.25,Hyundai,Grand i10 Sportz,10.0,Individual,35000,Petrol,Manual,18.9,1197.0,82.0,5.0
3514,2.4,Tata,Manza Club Class Quadrajet90 LX,12.0,Individual,110000,Diesel,Manual,21.02,1248.0,88.76,5.0
3515,7.0,Maruti,Ciaz ZXi,9.0,Individual,25000,Petrol,Manual,20.73,1373.0,91.1,5.0
3516,18.9,Hyundai,Elantra 2.0 SX Option AT,5.0,Individual,10000,Petrol,Automatic,14.62,1999.0,149.92,5.0
3517,7.0,Maruti,Baleno Alpha 1.2,6.0,Dealer,16348,Petrol,Manual,21.4,1197.0,83.1,5.0
3518,3.49,Maruti,Wagon R CNG LXI BSIV,11.0,Dealer,55853,CNG,Manual,33.54,998.0,67.04,5.0
3519,7.45,Maruti,Baleno Zeta Automatic,7.0,Dealer,21000,Petrol,Automatic,21.4,1197.0,83.1,5.0
3520,5.35,Skoda,Superb Elegance 1.8 TSI AT,13.0,Dealer,44275,Petrol,Automatic,13.7,1798.0,157.75,5.0
3521,3.5,Maruti,Wagon R LXI CNG,11.0,Dealer,58288,CNG,Manual,26.2,998.0,58.2,5.0
3522,5.0,Mahindra,KUV100 NXT G80 K8,6.0,Individual,79814,Petrol,Manual,18.15,1198.0,82.0,6.0
3523,32.0,BMW,5 Series 530d M Sport,8.0,Dealer,27000,Diesel,Automatic,14.69,2993.0,258.0,5.0
3524,7.5,Hyundai,Elantra SX AT,11.0,Individual,80000,Petrol,Automatic,14.5,1797.0,147.5,5.0
3525,10.5,Hyundai,Creta 1.4 S,5.0,Individual,38000,Diesel,Manual,22.1,1396.0,88.7,5.0
3526,16.99,BMW,3 Series 320d Sport Line,10.0,Dealer,25000,Diesel,Automatic,18.88,1995.0,184.0,5.0
3527,4.95,Maruti,Swift VDI,10.0,Dealer,67800,Diesel,Manual,28.4,1248.0,74.0,5.0
3528,2.2,Maruti,Wagon R VXI,14.0,Dealer,49000,Petrol,Manual,18.9,998.0,67.1,5.0
3529,7.54,Honda,City 1.5 V MT Sunroof,8.0,Dealer,36070,Petrol,Manual,16.8,1497.0,116.3,5.0
3530,6.2,Maruti,SX4 S Cross DDiS 200 Zeta,9.0,Dealer,46253,Diesel,Manual,23.65,1248.0,88.5,5.0
3531,2.49,Ford,Figo Petrol ZXI,12.0,Dealer,55500,Petrol,Manual,15.6,1196.0,70.0,5.0
3532,3.25,Tata,Indigo LX BSIV,11.0,Individual,58388,Diesel,Manual,23.03,1396.0,69.0,5.0
3533,6.75,Skoda,Rapid 1.5 TDI AT Ambition,8.0,Dealer,48000,Diesel,Automatic,21.66,1498.0,103.52,5.0
3534,5.78,Hyundai,i20 2015-2017 Sportz 1.2,8.0,Dealer,35000,Petrol,Manual,18.6,1197.0,81.83,5.0
3535,8.45,Maruti,Ertiga VXI CNG,7.0,Dealer,12000,CNG,Manual,17.5,1373.0,80.46,7.0
3536,3.1,Datsun,RediGO S,7.0,Dealer,23000,Petrol,Manual,22.7,799.0,53.64,5.0
3537,11.25,Hyundai,Creta 1.6 VTVT AT SX Plus,7.0,Dealer,49000,Petrol,Automatic,13.0,1591.0,121.3,5.0
3538,5.0,Hyundai,Xcent 1.1 CRDi S,8.0,Individual,190000,Diesel,Manual,24.4,1120.0,71.0,5.0
3539,7.55,Honda,BRV i-DTEC S MT,8.0,Dealer,61000,Diesel,Manual,21.9,1498.0,98.6,7.0
3540,1.45,Maruti,Alto LXi BSIII,15.0,Dealer,55274,Petrol,Manual,19.7,796.0,46.3,5.0
3541,1.35,Hyundai,Santro Xing XS,16.0,Dealer,60000,Petrol,Manual,17.8,1086.0,63.0,5.0
3542,2.9,Maruti,Ritz VXI,13.0,Dealer,85250,Petrol,Manual,21.1,1197.0,85.8,5.0
3543,3.99,Skoda,Superb Elegance 1.8 TSI AT,14.0,Dealer,64400,Petrol,Automatic,13.7,1798.0,157.75,5.0
3544,6.5,Maruti,Baleno Delta 1.3,8.0,Individual,100000,Diesel,Manual,27.39,1248.0,74.0,5.0
